"emotion","intensity","statement","repetition","gender","Amp1","Amp2","Amp3","Amp4","Amp5","Amp6","Amp7","Amp8","Amp9","Amp10"
"1",-0.466666666666667,-0.5,-0.5,0.5,-1.332307439078,-1.22475297195254,-1.72612547778904,-1.93007867762452,-1.83160671096407,-0.941693078653324,-2.30197265047186,-2.36293928361291,-2.01252016631135,-2.6236577609176
"1",-0.466666666666667,-0.5,0.5,0.5,-1.42162759457377,-1.27952509355226,-1.2436349119166,-1.77235462111735,-1.18841738390425,-1.68355703043849,-1.11769496713188,-1.60930859089211,-1.0909353521439,-1.74602807574687
"1",-0.466666666666667,0.5,-0.5,0.5,-0.330934266753085,-0.692473843587023,-1.21291528114006,-1.49137413183349,-2.46805273126024,-1.91001095576711,-0.924348248597982,-2.16533539598683,-0.882741323628807,-2.29712887230084
"1",-0.466666666666667,0.5,0.5,0.5,-2.38946048356089,-2.13484249829392,-1.83558073290238,-1.39719382296738,-1.00810262021396,-1.9909962381742,-0.525797703550797,-2.09920696873097,-2.49803825669783,-2.286368631089
"2",-0.466666666666667,-0.5,-0.5,0.5,-0.842608089342002,-2.20896415006752,-1.54767467787106,-1.93616605592801,-1.47573999981367,-2.05159582095484,-1.15820279719356,-0.26454635149251,-1.14916816732571,-1.84767059879895
"2",-0.466666666666667,-0.5,0.5,0.5,-1.67621257411571,-1.8830150798336,-1.02945295290609,-1.41476319116246,-1.16608634357395,-2.25886454078278,-2.28186672582453,-2.67446394885829,-1.17663559175953,-1.92151561678548
"2",-0.466666666666667,0.5,-0.5,0.5,-1.52208150456889,-0.644397024164964,-1.07282603271446,-1.40287004850329,-0.624636860061838,-1.35317818771794,-1.87620347184761,-1.50825314223588,-1.96703081745555,-1.8458723592555
"2",-0.466666666666667,0.5,0.5,0.5,-0.913373822991495,-1.70229814406676,-1.72883881668753,-0.862369805609239,-2.30443016110103,-2.23576705980525,-1.16400315569074,-1.44153702093958,-1.02777856946068,-1.36452213892626
"2",0.533333333333333,-0.5,-0.5,0.5,-1.32890426389157,-1.65963412276172,-2.26374848339546,-2.03919344045672,-1.39924550395926,-1.21336985264136,-1.84572500114341,-2.27804301227033,-0.655629443548485,-2.37365651041944
"2",0.533333333333333,-0.5,0.5,0.5,-1.59686632883727,-1.38567139598167,-2.22255353942396,-1.80413944834074,-1.95583058448538,-2.19290687432028,-1.85941627919359,-1.57598728082574,-2.20626402277965,-1.62670029384683
"2",0.533333333333333,0.5,-0.5,0.5,-1.06642158588912,-0.786317802460002,-1.80093605379818,-0.92261417461537,-1.70620160383922,-1.73853205017952,-1.86596627048456,-1.77523745914198,-1.72043783870047,-1.78683601275463
"2",0.533333333333333,0.5,0.5,0.5,-1.03084611689767,-1.15300193310976,-1.08903280542499,-1.12861562983577,-0.903435080995235,-1.34181480806497,-1.47763196240756,-0.532017832256065,-2.18048152129007,-2.40055971381281
"3",-0.466666666666667,-0.5,-0.5,0.5,-1.25824506456131,-1.46351328009304,-1.6398681405984,-1.2512583612348,-1.90851661233601,-1.74274600910614,-1.53542675879572,-1.9233306927471,-1.85675358489107,-2.26766184204891
"3",-0.466666666666667,-0.5,0.5,0.5,-1.45982584612465,-1.85509235635171,-2.64669312633143,-0.772821317336606,-1.55078332319693,-2.35346267907125,-1.73872319484414,-1.23786025974992,-1.14450810632925,-2.36751927312309
"3",-0.466666666666667,0.5,-0.5,0.5,-1.76515808946892,-1.98241603518626,-1.96772876383072,-1.06744372710414,-1.86844122321135,-2.16534382880278,-2.10341577929274,-0.973510048793913,-1.74110121244428,-1.69630034612532
"3",-0.466666666666667,0.5,0.5,0.5,-1.765094872141,-1.50952710514914,-1.64631014951966,-1.96192453191456,-1.86817016774754,-1.81841392358633,-0.750086836550291,-2.10853692003343,-2.21747749636076,-2.2744296435901
"3",0.533333333333333,-0.5,-0.5,0.5,-1.42501807301673,-1.60837503166674,-1.5866178475187,-1.42434722079287,-1.88613227199977,-1.88430900284323,-1.50361483335202,-2.15234291559343,-1.32516367314855,-2.34613468942822
"3",0.533333333333333,-0.5,0.5,0.5,-1.58251992035605,-2.63259852209467,-0.749796979669146,-1.08724672185491,-2.0562022561701,-1.94151095599593,-2.45643858225199,-1.91319140070703,-0.413143344590137,-3.00069831175391
"3",0.533333333333333,0.5,-0.5,0.5,-1.85453668142676,-0.886051119853527,-1.60161971303181,-1.98301018981054,-1.46460574316172,-2.62742735829614,-0.659571332410859,-2.77719459631985,-1.64140200421015,-0.98387082640675
"3",0.533333333333333,0.5,0.5,0.5,-0.451497951250157,-1.63922007992244,-2.22191443456325,-0.747666827739082,-1.4560873788852,-1.70886377350073,-1.52430126919112,-1.16330485596028,-2.70163164894615,-2.21813869103457
"4",-0.466666666666667,-0.5,-0.5,0.5,-2.8563929062096,-1.66403522405546,-1.88339480669681,-1.31351848680231,-1.16236795509731,-2.03759886180295,-0.389170159699133,-1.49067105591234,-1.81289355313698,-2.27880444590034
"4",-0.466666666666667,-0.5,0.5,0.5,-1.60297043052304,-1.1692891427188,-1.61642915977237,-2.46188796849484,-2.11503544259994,-2.17719424160405,-1.37278726521219,-1.93323597919936,-1.5777784205751,-2.61926250561861
"4",-0.466666666666667,0.5,-0.5,0.5,-1.51817714065449,-1.26978846723782,-1.15858577699761,-1.5443677610724,-2.07728612314751,-2.12330791725481,-1.77993342332597,-1.48674768897013,-2.22816992340391,-1.96486045981013
"4",-0.466666666666667,0.5,0.5,0.5,-1.10739902295055,-2.68176671759862,-1.17653737894233,-1.13778571679237,-2.29128583031054,-2.04019488131553,-1.70965114112245,-2.18825379935069,-2.12321843470397,-1.75683084553241
"4",0.533333333333333,-0.5,-0.5,0.5,-1.64519675825071,-1.80424096290868,-2.17428893352827,-1.92788492900129,-1.8262444211858,-1.76306820126128,-0.394975220795219,-1.74723244036357,-2.26175273727692,-2.31673317881694
"4",0.533333333333333,-0.5,0.5,0.5,-0.165219286428456,-2.41315437749609,-1.11884842440862,-1.51670243844969,-1.52956349676794,-2.85658109966668,-1.62497302947897,-1.21682510571531,-1.2976521897502,-2.75047549940759
"4",0.533333333333333,0.5,-0.5,0.5,-1.64274129550832,-2.73503557759188,-1.52607296887311,-2.66620785660643,-1.70827088058455,-2.39558565527524,-1.93224147115652,-1.73825215526494,-2.12077595413083,-2.1557118506685
"4",0.533333333333333,0.5,0.5,0.5,-2.17696459190529,-1.09887437145677,-1.62229668196589,-1.87483292638643,-2.25775946349291,-2.00337053891352,-2.47997400210228,-2.30928528814647,-1.34637266797192,-2.11641009044753
"5",-0.466666666666667,-0.5,-0.5,0.5,-0.798205010984993,-1.84626512139144,-1.79023845192239,-1.24955804382024,-2.06479865888224,-1.87530811447468,-1.507246777796,-1.42486574589625,-2.35018012922324,-1.79872710343876
"5",-0.466666666666667,-0.5,0.5,0.5,-2.15785224976156,-1.96453020637946,-1.95133270578356,-2.74540173643954,-1.13091719366604,-1.86720715414485,-2.34208468660235,-1.84239800811275,-2.08529404121284,-1.74860418981647
"5",-0.466666666666667,0.5,-0.5,0.5,-1.49087294121767,-2.18274514673548,-1.34159541134347,-1.64733164640187,-1.18875855773083,-2.33743179176747,-1.43312800372997,-2.22593689864165,-0.628769702493236,-1.90033366027626
"5",-0.466666666666667,0.5,0.5,0.5,-2.32772441112093,-1.31694360418647,-2.13689269123289,-0.840909121220296,-2.05325552384203,-2.08533243941725,-2.26416874903164,-1.15390217803026,-1.48201348162418,-1.1334137911754
"5",0.533333333333333,-0.5,-0.5,0.5,-2.97040784604882,-1.71946482105791,-2.01734935366916,-1.461951648684,-2.14558550266443,-2.58714414069839,-1.51684580245458,-1.64511151982398,-0.774330881573032,-2.5259272627577
"5",0.533333333333333,-0.5,0.5,0.5,-2.16781657725291,-3.01405868202372,-2.05317635783872,-1.75025317799253,-1.49754937032167,-1.86919539774143,-1.36797636009404,-1.63395789818133,-0.974368208423001,-1.83221592532736
"5",0.533333333333333,0.5,-0.5,0.5,-1.50983365417658,-1.26621947432481,-2.10887293132522,-1.75710612620083,-1.82110533851284,-2.25319636543068,-1.19477750310574,-1.10758132224304,-0.967862455422768,-1.96536926843332
"5",0.533333333333333,0.5,0.5,0.5,-0.672485602391727,-1.90064041189734,-1.69100966053831,-1.56643691202758,-2.66643082698227,-1.61181115912827,-1.74093134851557,-1.73600541940163,-2.54897306379649,-1.47946913745317
"6",-0.466666666666667,-0.5,-0.5,0.5,-1.55374741444364,-0.725235611437523,-1.13209386164053,-1.75433071049338,-2.27874676791768,-1.99339148610887,-0.736336755601587,-0.927984393934714,-0.213500088493703,-2.06132412938993
"6",-0.466666666666667,-0.5,0.5,0.5,-1.53467800271205,-1.67384949004494,-2.20809879861981,-1.28456801899486,-1.45684686028122,-0.782797163845299,-1.16173483505175,-1.9136134570907,-1.33127771663164,-2.27622344818054
"6",-0.466666666666667,0.5,-0.5,0.5,-1.55265927846148,-1.89437701717655,-0.825668299171485,-1.99323347732077,-1.87308442453327,-2.03519303648527,-2.58094175257915,-1.66904703725829,-1.83171656737454,-2.15615702208278
"6",-0.466666666666667,0.5,0.5,0.5,-1.2728518647036,-2.22331743435189,-2.2258002004342,-1.38476766608843,-1.2367733829878,-1.96040419541518,-1.75595149702491,-1.13215365627706,-1.2209505425529,-1.05501559199322
"6",0.533333333333333,-0.5,-0.5,0.5,-1.42694760268045,-1.76679563287645,-1.63568025221786,-1.38753250828285,-2.33204274270541,-1.7360227997884,-1.34616809163945,-2.06283943554117,-2.04173871202099,-1.95697507981704
"6",0.533333333333333,-0.5,0.5,0.5,-1.55125464899216,-1.01338703335857,-1.93855741892403,-1.64813016739595,-2.38952377313784,-2.42503814127606,-1.96194398886441,-1.03810775611938,-0.854891810056344,-1.68336166894764
"6",0.533333333333333,0.5,-0.5,0.5,-2.42854720802356,-1.6222783062789,-1.06378723976345,-1.42737282313096,-1.63593515716201,-2.02752485885996,-0.796435637608703,-2.85887415265461,-3.01544379098158,-0.690212058245265
"6",0.533333333333333,0.5,0.5,0.5,-2.2339711043403,-0.733131024870734,-1.97910816275292,-1.14115700372797,-1.16195233672549,-0.55794594118802,-1.47569799483282,-1.24689326209548,-1.3810963686901,-1.5362907502895
"7",-0.466666666666667,-0.5,-0.5,0.5,-2.43401416165558,-1.60785094893703,-1.81439987778901,-2.11377962883835,-2.43387273687727,-1.82102540463513,-1.76131456210556,-0.896561993202588,-1.84658399517064,-1.70044318165554
"7",-0.466666666666667,-0.5,0.5,0.5,-2.10396150471754,-2.13410287360083,-2.40054761323191,-1.46387131190223,-1.02120405802431,-1.65457911030296,-1.67440232333423,-1.9346055824951,-1.1892838109125,-2.13988156620026
"7",-0.466666666666667,0.5,-0.5,0.5,-0.686097791681044,-1.27529909686283,-1.75652315158672,-1.47667623778197,-1.67314758150918,-1.48656113417298,-0.552064171185517,-2.57663469331948,-0.383833312851588,-1.80969426192642
"7",-0.466666666666667,0.5,0.5,0.5,-1.27489725118773,-1.00156138315481,-2.16296746635349,-1.91236795094633,-1.84488521037581,-2.54026651815049,-1.54866254342407,-1.5589209466342,-1.28487241547472,-1.99154368691463
"7",0.533333333333333,-0.5,-0.5,0.5,-1.27819319017557,-0.731400849626197,-1.04387610773892,-2.01862330286135,-1.8692524232679,-1.35249438780513,-2.13424162521444,-1.09872014296922,-2.16932835480684,-2.04327852227099
"7",0.533333333333333,-0.5,0.5,0.5,-0.213367388566369,-2.07603118341842,-2.14617154847446,-0.498813224034623,-2.42446909438883,-1.61379634787442,-1.39509023024221,-1.21035221540783,-1.62226817694757,-2.01452745738033
"7",0.533333333333333,0.5,-0.5,0.5,-1.7797884150045,-1.58188087790715,-1.64246087562378,-2.31226373647847,-1.24593325880988,-2.28740157560276,-1.8473136819382,-2.14639577129914,-2.42688598124256,-2.00294559071447
"7",0.533333333333333,0.5,0.5,0.5,-1.1480593122385,-1.86752042399087,-1.77604615444709,-2.25481358865036,-1.85987024456874,-1.97078896440491,-2.59212837245914,-2.42317972983555,-1.44736552213484,-0.535155056229766
"8",-0.466666666666667,-0.5,-0.5,0.5,-1.31132872815295,-1.38289169106831,-1.75872139474838,-2.47805805641577,-1.45218651973302,-1.26377958688173,-1.45074405700618,-1.82535396707148,-1.96377548691338,-2.04954590388887
"8",-0.466666666666667,-0.5,0.5,0.5,-1.58395903382113,-1.96270214578817,-1.77365452514708,-1.27819431393832,-1.77589247019888,-2.14067027225776,-1.64673860137511,-1.28701054626088,-1.27008374137125,-2.11696145608778
"8",-0.466666666666667,0.5,-0.5,0.5,-1.90732596507938,-1.8398445145672,-2.14928932375615,-0.758497893703755,-1.83017689603007,-1.5317174383077,-1.53443346111072,-1.53956625874738,-2.26211808930682,-2.57087316092763
"8",-0.466666666666667,0.5,0.5,0.5,-1.31506268316785,-2.34773735099247,-2.1131484871245,-1.22557111785261,-2.58848687030486,-1.67712698086807,-2.26024931680638,-1.49832149671161,-0.269985118640833,-2.0685801952425
"8",0.533333333333333,-0.5,-0.5,0.5,-1.65236535828985,-2.32002390666608,-1.48435837630917,-1.20868930249216,-0.914576035863429,-2.36077044414106,-2.58830083975921,-2.12337899057938,-1.83363040251737,-2.48485547383133
"8",0.533333333333333,-0.5,0.5,0.5,-1.93036399336182,-2.47257925432735,-1.9735827397336,-0.897406989021982,-0.878193253536736,-2.16192298238843,-2.52083797165121,-3.06247644308243,-1.63467324760379,-1.62466583851694
"8",0.533333333333333,0.5,-0.5,0.5,-1.87483512037015,-1.61971132402519,-1.12981162242943,-1.13766478067534,-1.58150478328317,-1.45523353662207,-1.09899299084187,-2.08369467428963,-2.51580105743257,-2.26434292356649
"8",0.533333333333333,0.5,0.5,0.5,-1.99126713723065,-2.22081790895734,-1.44896962122646,-0.693043892903624,-2.47126255889178,-1.86880955150186,-1.77132559454079,-1.21780204410762,-2.16555737173472,-1.95791790366209
"1",-0.466666666666667,-0.5,-0.5,-0.5,-1.13655378952985,-1.0974740902328,-0.577492033037453,-0.972376437141033,-1.6139634771037,-1.12033058396283,-1.39329196847216,-2.09479090517639,-1.98822728756044,-1.76170049482922
"1",-0.466666666666667,-0.5,0.5,-0.5,-0.862175753673335,-1.60094157924126,-2.29306519149525,-1.17859315256315,-2.08521205844948,-1.34934211652801,-2.15961578090919,-1.71665022257959,-1.8597000732104,-1.33492951855872
"1",-0.466666666666667,0.5,-0.5,-0.5,-2.07089729602253,-1.75060673872382,-1.61032846468325,-1.10923369760594,-1.39797278414621,-1.64224476018616,-1.77472679777532,-2.19068127688232,-1.65723129206231,-0.44877022248909
"1",-0.466666666666667,0.5,0.5,-0.5,-0.735732532919144,-1.83324567054732,-1.57766602650135,-1.15501619522288,-1.9392494160571,-1.33680782081092,-1.55452680238355,-1.92957998963802,-1.90094304574214,-2.09578317226651
"2",-0.466666666666667,-0.5,-0.5,-0.5,-2.45849666331275,-1.9527175299665,-1.01596862409848,-1.90501477886883,-1.78777345482661,-0.545277843327195,-2.00432194929828,-2.07853677331048,-2.28761605298412,-1.97642297922537
"2",-0.466666666666667,-0.5,0.5,-0.5,-1.84873807137912,-1.4125947659345,-1.01660188564726,-1.78093317572245,-1.45651206453949,-1.71419869533175,-1.96543339466217,-1.73247014209251,-0.614171546070359,-1.78292002948534
"2",-0.466666666666667,0.5,-0.5,-0.5,-1.65205255417549,-1.79343421837037,-1.57959426833579,-1.83333535057793,-1.8162400605945,-1.31835807114102,-1.18292660255104,-1.04274171446594,-1.98204772182013,-1.66213540930867
"2",-0.466666666666667,0.5,0.5,-0.5,-0.654296880736356,-2.10702947040747,-1.95969128895203,-1.40101230813637,-1.99597387806289,-2.47988323433405,-1.38312938294558,-1.41848239878378,-0.203400012205064,-1.51474512591934
"2",0.533333333333333,-0.5,-0.5,-0.5,-1.61694869881325,-1.92418540590681,-1.12365552562263,-2.1431814031253,-2.08116617655023,-1.87569391086657,-1.95067915311267,-2.22039880080358,-2.03276187417139,-1.788641671985
"2",0.533333333333333,-0.5,0.5,-0.5,-1.1392328591224,-1.41457679383188,-2.14294984011697,-1.54294745343165,-1.7357616916661,-1.48708225849557,-1.70791621153877,-2.21338077101312,-2.17888987400938,-1.96633679157831
"2",0.533333333333333,0.5,-0.5,-0.5,-1.37576128335177,-1.50312772667064,-1.19296778812248,-1.68579194993295,-1.27386718204905,-2.12915925230825,-1.60213516084178,-0.73683422010783,-1.60326651519657,-1.08822246055411
"2",0.533333333333333,0.5,0.5,-0.5,-1.67602781743001,-2.17361731562777,-1.72802481629186,-1.4522681289898,-1.42692178526233,-1.54880158694443,-1.43028509362629,-1.01855306575151,-1.64259468368031,-1.98664986032226
"3",-0.466666666666667,-0.5,-0.5,-0.5,-1.55233141542019,-1.99166111535043,-1.56883191601054,-1.914510222706,-1.30466415131265,-2.42246396591798,-1.6864916934747,-2.06679433717948,-2.15854003680906,-2.30395261129148
"3",-0.466666666666667,-0.5,0.5,-0.5,-1.14893041242546,-2.28272026249366,-1.03082646926726,-2.13628864634501,-1.95521980008171,-1.68657647300498,-2.31027521130375,-2.58278776635462,-2.47640593635506,-2.16608846648998
"3",-0.466666666666667,0.5,-0.5,-0.5,-1.58435512413029,-1.80889624583186,-1.14869406995867,-1.79998424542435,-0.856774234253605,-1.94191210273198,-1.87760822838179,-1.88144992385982,-0.546545715072952,-2.14109876748922
"3",-0.466666666666667,0.5,0.5,-0.5,-0.760914876142983,-1.56245701825025,-1.7542150164024,-0.80199414429259,-1.68759993668362,-1.91632144953085,-2.25624621402412,-2.07480367184843,-1.99618935704126,-1.95875014835353
"3",0.533333333333333,-0.5,-0.5,-0.5,-1.46442982420755,-1.75383774826016,-1.79198842756412,-2.69515184695643,-0.991025225914016,-2.62450940569813,-2.48474127880024,-1.94133266709573,-1.47350123561477,-2.08682047224448
"3",0.533333333333333,-0.5,0.5,-0.5,-0.790693497377012,-1.36836938251243,-2.32239798259174,-2.19650337652797,-1.60389485319762,-1.94672251137473,-2.05126931203829,-2.31551709938498,-1.78481556372573,-1.83627161994209
"3",0.533333333333333,0.5,-0.5,-0.5,-1.92938738227935,-1.78641388448079,-1.67348238038374,-1.61582267065161,-0.757783837309095,-1.40280231225977,-1.60711716967518,-0.923138045655658,-0.987707837936804,-2.84854758998374
"3",0.533333333333333,0.5,0.5,-0.5,-2.16930952221315,-1.43157914394476,-1.81578210682953,-1.47738212362351,-1.4439887287631,-1.93176774442134,-1.97840594108425,-1.55381532815116,-3.03504093124563,-1.68835883292984
"4",-0.466666666666667,-0.5,-0.5,-0.5,-1.64852921265617,-2.25742519568263,-1.01027468934347,-2.22368278244898,-1.92284106241161,-0.962944502198505,-2.02114960475502,-1.31568690394335,-1.48716363198651,-2.15586707070602
"4",-0.466666666666667,-0.5,0.5,-0.5,-2.06524432367251,-0.583625249570077,-1.69434587386877,-1.76985824941102,-2.42430534685147,-1.69021078840066,-2.05970059616881,-2.4747414517989,-2.0560740099845,-1.51911782755476
"4",-0.466666666666667,0.5,-0.5,-0.5,-1.71426435414887,-1.35812936925727,-1.1623218849008,-0.729955638882574,-1.63417852378665,-1.43531529395629,-1.92502777235789,-1.80801033706449,-1.89782128316448,-2.40277479877095
"4",-0.466666666666667,0.5,0.5,-0.5,-1.98805589705046,-2.09752073531882,-1.88981276113063,-0.732305885690146,-1.91027753136376,-2.28396657135175,-2.66869674160329,-2.47544215438879,-1.41529562445651,-2.45337786921945
"4",0.533333333333333,-0.5,-0.5,-0.5,-2.0901300287534,-1.33642301242424,-2.23041516318639,-1.19907882223764,-1.4053721564364,-0.386590025041199,-1.73768776942168,-2.29770876007626,-1.54797351486666,-2.69616464722787
"4",0.533333333333333,-0.5,0.5,-0.5,-2.17473132224268,-1.57561137242043,-2.45074562024782,-0.899393349444306,-1.59317512514081,-2.57390102605148,-1.66893723232287,-1.28781025668556,-1.8751363412145,-1.21784291916088
"4",0.533333333333333,0.5,-0.5,-0.5,-1.84562178581331,-2.01721457938708,-1.46562451184126,-1.68375347849996,-1.57451388921026,-2.35182396335289,-0.747883156465944,-2.77127296788716,-1.59216414472143,-2.75559001705649
"4",0.533333333333333,0.5,0.5,-0.5,-1.8264408443808,-1.9912493637789,-1.37551459383542,-1.43554282465598,-1.6230162315689,-2.27906474112721,-1.78842942969267,-2.108946515189,-1.96246352906334,-2.8045162537531
